sample_id,timestamp,ax,ay,az,gx,gy,gz,label
1,1774263014.0237274,0.93,5.54,10.2,0.31,0.07,0.29,swipe_left
1,1774263014.0348637,0.62,6.12,10.43,0.33,0.08,0.36,swipe_left
1,1774263014.0483997,0.37,6.62,10.62,0.34,0.08,0.4,swipe_left
1,1774263014.0513997,0.45,7.38,10.68,0.36,0.07,0.42,swipe_left
1,1774263014.0691316,0.71,8.2,10.8,0.39,0.03,0.45,swipe_left
1,1774263014.077185,1.39,9.04,11.14,0.43,-0.04,0.52,swipe_left
1,1774263014.0846958,2.21,9.91,11.26,0.45,-0.13,0.63,swipe_left
1,1774263014.094743,3.06,10.69,11.25,0.46,-0.19,0.81,swipe_left
1,1774263014.1075172,3.83,11.29,11.38,0.43,-0.21,1.08,swipe_left
1,1774263014.1117742,4.3,11.71,11.37,0.33,-0.15,1.4,swipe_left
1,1774263014.123689,4.32,11.69,11.31,0.15,-0.04,1.73,swipe_left
1,1774263014.1388392,3.77,11.26,11.27,-0.07,0.12,2.05,swipe_left
1,1774263014.1421165,2.88,10.53,11.26,-0.32,0.31,2.32,swipe_left
1,1774263014.1523838,1.86,9.65,11.2,-0.57,0.48,2.54,swipe_left
1,1774263014.163691,0.63,8.66,11.12,-0.79,0.6,2.72,swipe_left
1,1774263014.173485,-0.77,7.39,10.96,-0.98,0.65,2.88,swipe_left
1,1774263014.1873336,-2.17,5.77,10.76,-1.1,0.65,3.05,swipe_left
1,1774263014.1917398,-3.49,3.91,10.58,-1.15,0.58,3.23,swipe_left
1,1774263014.202496,-4.97,2.04,10.25,-1.16,0.48,3.39,swipe_left
1,1774263014.2133033,-6.29,0.15,10.01,-1.14,0.37,3.45,swipe_left
1,1774263014.2230089,-7.35,-1.74,9.89,-1.14,0.3,3.4,swipe_left
1,1774263014.2358,-8.02,-3.56,9.82,-1.17,0.26,3.23,swipe_left
1,1774263014.2474978,-8.4,-4.92,9.53,-1.22,0.27,2.94,swipe_left
1,1774263014.2536175,-8.47,-6.04,9.21,-1.27,0.3,2.55,swipe_left
1,1774263014.2654176,-8.02,-6.94,9.04,-1.3,0.32,2.12,swipe_left
1,1774263014.2729855,-7.38,-7.69,8.8,-1.28,0.3,1.77,swipe_left
1,1774263014.2867088,-6.73,-8.12,8.47,-1.2,0.24,1.49,swipe_left
1,1774263014.2930427,-6.21,-8.37,8.3,-1.06,0.15,1.28,swipe_left
1,1774263014.307939,-5.65,-8.58,8.25,-0.87,0.04,1.11,swipe_left
1,1774263014.3216133,-5.13,-8.49,8.34,-0.68,-0.07,0.96,swipe_left
1,1774263014.3282137,-4.57,-8.21,8.63,-0.54,-0.14,0.79,swipe_left
1,1774263014.3336477,-3.93,-7.85,8.99,-0.46,-0.16,0.6,swipe_left
1,1774263014.3528755,-3.26,-7.42,9.24,-0.43,-0.16,0.41,swipe_left
1,1774263014.3580923,-2.58,-6.94,9.4,-0.42,-0.14,0.22,swipe_left
1,1774263014.3639617,-1.9,-6.46,9.5,-0.42,-0.11,0.06,swipe_left
1,1774263014.3755386,-1.33,-6.04,9.6,-0.41,-0.1,-0.07,swipe_left
1,1774263014.385536,-0.88,-5.64,9.74,-0.39,-0.1,-0.16,swipe_left
1,1774263014.3916736,-0.5,-5.37,9.76,-0.38,-0.12,-0.23,swipe_left
1,1774263014.402035,-0.34,-5.39,9.67,-0.36,-0.14,-0.27,swipe_left
1,1774263014.413849,0.18,-5.05,9.9,-0.34,-0.15,-0.21,swipe_left
1,1774263014.4232335,-0.2,-5.05,9.62,-0.35,-0.12,-0.3,swipe_left
1,1774263014.4361405,0.29,-4.93,9.61,-0.29,-0.09,-0.45,swipe_left
1,1774263014.4431694,0.61,-4.76,9.67,-0.27,-0.08,-0.5,swipe_left
1,1774263014.4522495,0.91,-4.56,9.78,-0.28,-0.02,-0.49,swipe_left
1,1774263014.4627748,0.93,-4.52,9.75,-0.3,0.04,-0.46,swipe_left
1,1774263014.474585,0.75,-4.51,9.63,-0.27,0.07,-0.49,swipe_left
1,1774263014.4931796,0.63,-4.51,9.72,-0.2,0.08,-0.56,swipe_left
1,1774263014.4946864,0.63,-4.42,9.87,-0.12,0.07,-0.6,swipe_left
1,1774263014.5018263,0.61,-4.21,10.08,-0.06,0.05,-0.61,swipe_left
1,1774263014.5171287,0.49,-4.07,10.25,-0.02,0.03,-0.62,swipe_left
1,1774263014.5233018,0.28,-4.03,10.28,-0.01,0.04,-0.67,swipe_left
1,1774263014.5363104,0.16,-3.96,10.3,-0.0,0.06,-0.76,swipe_left
1,1774263014.5510757,0.23,-3.75,10.31,-0.0,0.11,-0.84,swipe_left
1,1774263014.5520737,0.22,-3.53,10.33,-0.01,0.15,-0.89,swipe_left
1,1774263014.5646172,0.24,-3.27,10.4,0.01,0.17,-0.92,swipe_left
1,1774263014.5731215,0.24,-3.01,10.41,0.04,0.17,-0.94,swipe_left
1,1774263014.5821626,0.31,-2.75,10.43,0.08,0.17,-0.95,swipe_left
1,1774263014.592456,0.31,-2.56,10.45,0.12,0.16,-0.94,swipe_left
1,1774263014.6033502,0.25,-2.39,10.47,0.14,0.16,-0.94,swipe_left
1,1774263014.6116445,0.26,-2.21,10.52,0.18,0.16,-0.92,swipe_left
1,1774263014.6219168,0.17,-1.98,10.54,0.23,0.14,-0.89,swipe_left
1,1774263014.6351547,-0.02,-1.86,10.48,0.27,0.12,-0.87,swipe_left
1,1774263014.64229,-0.06,-1.68,10.55,0.34,0.09,-0.86,swipe_left
1,1774263014.660944,-0.31,-1.58,10.61,0.39,0.04,-0.86,swipe_left
1,1774263014.6689842,-0.31,-1.31,10.78,0.45,0.01,-0.91,swipe_left
1,1774263014.6734061,-0.24,-1.03,10.93,0.48,-0.02,-0.94,swipe_left
1,1774263014.6836083,-0.05,-0.77,11.0,0.5,-0.03,-0.97,swipe_left
1,1774263014.692278,0.16,-0.51,11.09,0.49,-0.04,-0.95,swipe_left
1,1774263014.703427,0.21,-0.36,11.02,0.44,-0.02,-0.92,swipe_left
1,1774263014.7140222,0.16,-0.27,10.98,0.4,0.02,-0.92,swipe_left
1,1774263014.7231052,0.02,-0.18,11.03,0.37,0.06,-0.94,swipe_left
1,1774263014.7337008,-0.07,-0.03,11.25,0.34,0.07,-0.95,swipe_left
1,1774263014.7469707,-0.05,0.14,11.46,0.33,0.05,-0.98,swipe_left
1,1774263014.7522118,0.02,0.25,11.57,0.31,0.0,-0.99,swipe_left
1,1774263014.7647865,0.2,0.36,11.48,0.28,-0.03,-0.95,swipe_left
1,1774263014.774098,0.24,0.4,11.23,0.24,-0.04,-0.92,swipe_left
1,1774263014.7885911,0.25,0.41,11.04,0.2,-0.03,-0.91,swipe_left
1,1774263014.793424,0.24,0.47,11.0,0.19,-0.01,-0.89,swipe_left
1,1774263014.803053,0.18,0.57,10.99,0.16,0.01,-0.88,swipe_left
1,1774263014.8121321,0.17,0.69,11.1,0.13,0.02,-0.86,swipe_left
1,1774263014.8221853,0.19,0.66,11.24,0.09,0.02,-0.84,swipe_left
1,1774263014.8421988,0.24,0.65,11.28,0.05,0.02,-0.81,swipe_left
1,1774263014.8421988,0.29,0.61,11.21,-0.0,0.02,-0.8,swipe_left
1,1774263014.8562477,0.35,0.57,11.09,-0.05,0.04,-0.79,swipe_left
1,1774263014.8667579,0.41,0.6,11.02,-0.08,0.05,-0.8,swipe_left
1,1774263014.8720243,0.49,0.73,10.92,-0.07,0.03,-0.81,swipe_left
1,1774263014.8849618,0.58,0.81,10.85,-0.07,0.01,-0.81,swipe_left
1,1774263014.899182,0.64,0.69,10.85,-0.07,-0.0,-0.77,swipe_left
1,1774263014.9033363,0.67,0.6,10.79,-0.09,-0.0,-0.71,swipe_left
1,1774263014.9133377,0.61,0.48,10.61,-0.11,0.01,-0.66,swipe_left
1,1774263014.9250548,0.53,0.33,10.42,-0.13,0.03,-0.63,swipe_left
1,1774263014.9317389,0.42,0.21,10.18,-0.12,0.05,-0.63,swipe_left
1,1774263014.9446535,0.35,0.13,9.98,-0.09,0.05,-0.64,swipe_left
1,1774263014.9547105,0.33,0.06,9.84,-0.04,0.05,-0.65,swipe_left
1,1774263014.96679,0.27,0.07,9.7,0.03,0.04,-0.65,swipe_left
1,1774263014.972381,0.28,0.19,9.77,0.1,0.02,-0.64,swipe_left
1,1774263014.9860349,0.34,0.35,10.01,0.17,0.0,-0.61,swipe_left
1,1774263014.99224,0.39,0.5,10.31,0.2,-0.02,-0.58,swipe_left
1,1774263015.0036685,0.55,0.68,10.59,0.21,-0.03,-0.54,swipe_left
1,1774263015.0179112,0.61,0.72,10.76,0.18,-0.03,-0.5,swipe_left
1,1774263015.021991,0.57,0.71,10.64,0.11,-0.0,-0.48,swipe_left
1,1774263015.0360527,0.53,0.62,10.48,0.05,0.04,-0.49,swipe_left
1,1774263015.04271,0.48,0.57,10.27,-0.0,0.1,-0.52,swipe_left
1,1774263015.052612,0.51,0.54,10.09,-0.04,0.16,-0.55,swipe_left
1,1774263015.0648222,0.51,0.55,9.98,-0.05,0.19,-0.56,swipe_left
1,1774263015.0715528,0.52,0.59,10.01,-0.02,0.2,-0.56,swipe_left
1,1774263015.084745,0.58,0.61,10.02,0.03,0.17,-0.54,swipe_left
1,1774263015.0920944,0.68,0.7,10.02,0.09,0.13,-0.49,swipe_left
1,1774263015.1061642,0.62,0.72,10.0,0.14,0.07,-0.41,swipe_left
1,1774263015.1112888,0.58,0.74,9.94,0.17,0.05,-0.33,swipe_left
1,1774263015.1223013,0.45,0.68,9.93,0.18,0.06,-0.29,swipe_left
1,1774263015.1347086,0.34,0.62,9.96,0.18,0.09,-0.29,swipe_left
1,1774263015.1423266,0.25,0.66,9.95,0.15,0.16,-0.32,swipe_left
2,1774263016.6582346,-0.19,0.44,10.43,-0.04,0.04,-0.02,swipe_left
2,1774263016.6646135,-0.1,0.45,10.45,-0.03,0.04,-0.04,swipe_left
2,1774263016.681001,0.0,0.47,10.46,-0.03,0.04,-0.03,swipe_left
2,1774263016.6872728,0.03,0.5,10.51,-0.02,0.03,-0.01,swipe_left
2,1774263016.6924417,0.02,0.5,10.55,-0.02,0.02,0.01,swipe_left
2,1774263016.710405,-0.01,0.44,10.49,-0.02,0.02,0.01,swipe_left
2,1774263016.7163825,-0.07,0.41,10.46,-0.02,0.02,-0.01,swipe_left
2,1774263016.7239838,-0.07,0.44,10.43,-0.01,0.02,-0.02,swipe_left
2,1774263016.7436457,-0.05,0.46,10.5,-0.01,0.03,-0.03,swipe_left
2,1774263016.7446566,-0.06,0.48,10.45,-0.02,0.05,-0.03,swipe_left
2,1774263016.7546186,-0.02,0.54,10.42,-0.03,0.06,-0.04,swipe_left
2,1774263016.7639332,0.0,0.64,10.47,-0.01,0.06,-0.05,swipe_left
2,1774263016.771677,-0.0,0.78,10.46,0.0,0.05,-0.05,swipe_left
2,1774263016.7886431,0.02,0.93,10.48,0.02,0.03,-0.04,swipe_left
2,1774263016.7940514,0.1,1.07,10.49,0.03,0.01,-0.02,swipe_left
2,1774263016.8021507,0.14,1.22,10.47,0.04,-0.0,0.01,swipe_left
2,1774263016.8159401,0.11,1.32,10.46,0.03,-0.0,0.04,swipe_left
2,1774263016.8221657,0.08,1.39,10.41,0.02,0.01,0.06,swipe_left
2,1774263016.8339663,0.0,1.48,10.36,0.0,0.03,0.05,swipe_left
2,1774263016.8418753,-0.02,1.61,10.4,-0.01,0.05,0.04,swipe_left
2,1774263016.8570328,-0.03,1.81,10.46,-0.03,0.07,0.03,swipe_left
2,1774263016.8659458,-0.03,2.02,10.53,-0.04,0.08,0.03,swipe_left
2,1774263016.8730006,-0.01,2.17,10.54,-0.06,0.08,0.05,swipe_left
2,1774263016.8835158,-0.13,2.32,10.38,-0.07,0.08,0.09,swipe_left
2,1774263016.8971784,-0.22,2.51,10.26,-0.06,0.07,0.11,swipe_left
2,1774263016.9024835,-0.26,2.77,10.18,-0.05,0.05,0.13,swipe_left
2,1774263016.9181633,-0.27,3.06,10.14,-0.03,0.05,0.14,swipe_left
2,1774263016.922407,-0.26,3.37,10.13,-0.01,0.04,0.15,swipe_left
2,1774263016.9388807,-0.22,3.58,10.11,0.0,0.03,0.16,swipe_left
2,1774263016.9445846,-0.25,3.87,10.0,0.02,0.02,0.19,swipe_left
2,1774263016.9522955,-0.15,4.23,10.06,0.04,0.02,0.23,swipe_left
2,1774263016.9661202,-0.09,4.6,10.16,0.05,0.01,0.28,swipe_left
2,1774263016.9723034,-0.01,5.05,10.24,0.06,0.02,0.33,swipe_left
2,1774263016.9830198,0.14,5.57,10.4,0.05,0.04,0.4,swipe_left
2,1774263016.9946623,0.2,6.0,10.57,0.04,0.05,0.48,swipe_left
2,1774263017.001378,0.35,6.41,10.62,0.02,0.05,0.55,swipe_left
2,1774263017.0134609,0.62,6.82,10.69,0.01,0.05,0.63,swipe_left
2,1774263017.0216408,0.9,7.29,10.7,-0.05,0.09,0.71,swipe_left
2,1774263017.0334923,1.23,7.51,10.56,-0.09,0.13,0.8,swipe_left
2,1774263017.0435789,1.54,7.71,10.57,-0.08,0.13,0.92,swipe_left
2,1774263017.0523903,1.82,7.84,10.7,-0.05,0.11,1.04,swipe_left
2,1774263017.0639663,2.18,8.2,10.99,-0.0,0.09,1.19,swipe_left
2,1774263017.0751534,2.54,8.65,11.44,0.05,0.03,1.38,swipe_left
2,1774263017.084639,2.82,9.0,11.82,0.1,-0.06,1.62,swipe_left
2,1774263017.0941875,3.05,9.18,12.28,0.11,-0.15,1.9,swipe_left
2,1774263017.1038303,3.23,9.22,12.44,0.03,-0.18,2.19,swipe_left
2,1774263017.1128337,3.06,8.96,12.21,-0.13,-0.13,2.5,swipe_left
2,1774263017.1271389,2.42,8.27,11.97,-0.35,-0.01,2.78,swipe_left
2,1774263017.137484,1.5,7.24,11.59,-0.59,0.16,3.02,swipe_left
2,1774263017.142283,0.04,5.81,11.08,-0.8,0.32,3.19,swipe_left
2,1774263017.1626425,-1.8,4.16,10.85,-0.97,0.47,3.3,swipe_left
2,1774263017.1667712,-3.82,2.21,10.83,-1.09,0.55,3.34,swipe_left
2,1774263017.1720982,-5.69,0.25,10.98,-1.14,0.53,3.32,swipe_left
2,1774263017.1861663,-7.22,-1.54,11.33,-1.13,0.46,3.26,swipe_left
2,1774263017.194565,-8.34,-3.12,11.53,-1.09,0.34,3.15,swipe_left
2,1774263017.2106771,-9.17,-4.44,11.55,-1.03,0.16,3.03,swipe_left
2,1774263017.217021,-9.6,-5.65,11.82,-0.96,-0.02,2.92,swipe_left
2,1774263017.222319,-10.09,-6.72,11.91,-1.01,-0.17,2.77,swipe_left
2,1774263017.2395637,-10.27,-7.79,11.57,-1.14,-0.26,2.53,swipe_left
2,1774263017.2445521,-9.91,-8.82,11.0,-1.29,-0.26,2.15,swipe_left
2,1774263017.2589078,-9.2,-9.33,10.17,-1.43,-0.21,1.65,swipe_left
2,1774263017.2691872,-8.03,-9.33,9.29,-1.53,-0.12,1.1,swipe_left
2,1774263017.2724602,-6.93,-9.45,8.82,-1.59,-0.05,0.52,swipe_left
2,1774263017.2849774,-5.34,-9.02,8.28,-1.72,0.11,0.24,swipe_left
2,1774263017.291957,-4.64,-8.6,7.78,-1.71,0.25,-0.09,swipe_left
2,1774263017.3102055,-3.41,-7.96,7.81,-1.57,0.29,-0.43,swipe_left
2,1774263017.316229,-1.95,-7.13,8.03,-1.38,0.24,-0.71,swipe_left
2,1774263017.324859,-0.99,-6.38,8.04,-1.2,0.15,-0.81,swipe_left
2,1774263017.3337889,-0.04,-5.77,8.12,-0.94,-0.0,-0.87,swipe_left
2,1774263017.3471076,0.88,-5.26,8.28,-0.69,-0.16,-0.78,swipe_left
2,1774263017.353061,1.55,-4.78,8.57,-0.52,-0.29,-0.56,swipe_left
2,1774263017.364971,1.78,-4.64,8.66,-0.43,-0.35,-0.3,swipe_left
2,1774263017.3727365,1.7,-4.54,8.58,-0.34,-0.35,-0.05,swipe_left
2,1774263017.383459,1.39,-4.53,8.57,-0.24,-0.35,0.11,swipe_left
2,1774263017.3972201,1.17,-4.59,8.51,-0.16,-0.35,0.16,swipe_left
2,1774263017.403406,0.9,-4.58,8.54,-0.06,-0.34,0.14,swipe_left
2,1774263017.4125202,0.84,-4.52,8.76,-0.02,-0.32,0.07,swipe_left
2,1774263017.4240148,0.57,-4.55,8.94,-0.04,-0.27,-0.01,swipe_left
2,1774263017.4330676,0.36,-4.47,9.07,-0.07,-0.18,-0.14,swipe_left
2,1774263017.4446108,0.41,-4.24,9.15,-0.11,-0.1,-0.29,swipe_left
2,1774263017.4611537,0.69,-4.06,9.27,-0.15,-0.01,-0.37,swipe_left
2,1774263017.4675329,0.91,-3.73,9.18,-0.17,0.04,-0.33,swipe_left
2,1774263017.4726176,0.82,-3.57,9.16,-0.11,0.03,-0.32,swipe_left
2,1774263017.4846923,0.9,-3.49,9.21,-0.02,-0.02,-0.27,swipe_left
2,1774263017.4971385,0.63,-3.38,9.1,0.08,-0.07,-0.28,swipe_left
2,1774263017.5027018,0.7,-3.36,9.19,0.18,-0.1,-0.29,swipe_left
2,1774263017.5159116,0.61,-3.16,9.28,0.26,-0.11,-0.3,swipe_left
2,1774263017.5221963,0.64,-2.89,9.42,0.31,-0.11,-0.31,swipe_left
2,1774263017.5412805,0.6,-2.66,9.54,0.34,-0.09,-0.33,swipe_left
2,1774263017.5455005,0.54,-2.49,9.7,0.35,-0.07,-0.37,swipe_left
2,1774263017.5540063,0.53,-2.3,9.81,0.35,-0.04,-0.41,swipe_left
2,1774263017.5669026,0.55,-2.09,9.96,0.31,0.02,-0.46,swipe_left
2,1774263017.5729077,0.59,-1.96,9.98,0.27,0.08,-0.5,swipe_left
2,1774263017.5836415,0.63,-1.87,9.89,0.25,0.13,-0.53,swipe_left
2,1774263017.593205,0.69,-1.76,9.88,0.25,0.19,-0.54,swipe_left
2,1774263017.605936,0.73,-1.6,9.94,0.28,0.21,-0.54,swipe_left
2,1774263017.613345,0.74,-1.4,10.11,0.34,0.2,-0.52,swipe_left
2,1774263017.6224275,0.71,-1.12,10.33,0.44,0.14,-0.49,swipe_left
2,1774263017.641657,0.71,-0.91,10.51,0.53,0.06,-0.45,swipe_left
2,1774263017.6470628,0.73,-0.7,10.67,0.6,-0.01,-0.4,swipe_left
2,1774263017.6523728,0.77,-0.54,10.78,0.65,-0.07,-0.36,swipe_left
2,1774263017.662984,0.82,-0.36,11.01,0.66,-0.09,-0.33,swipe_left
2,1774263017.6751063,0.82,-0.19,11.17,0.64,-0.1,-0.32,swipe_left
2,1774263017.683123,0.88,-0.0,11.32,0.59,-0.1,-0.31,swipe_left
2,1774263017.7034996,0.86,0.11,11.4,0.53,-0.08,-0.31,swipe_left
2,1774263017.7140439,0.86,0.19,11.45,0.45,-0.05,-0.3,swipe_left
2,1774263017.7218583,0.79,0.18,11.38,0.35,-0.0,-0.3,swipe_left
2,1774263017.729949,0.79,0.17,11.3,0.25,0.05,-0.31,swipe_left
2,1774263017.741348,0.69,0.12,11.24,0.15,0.11,-0.33,swipe_left
2,1774263017.755907,0.64,0.03,11.2,0.08,0.15,-0.34,swipe_left
2,1774263017.760061,0.62,-0.05,11.05,0.03,0.16,-0.34,swipe_left
2,1774263017.7655528,0.61,-0.08,10.91,0.02,0.15,-0.34,swipe_left
2,1774263017.773895,0.65,-0.14,10.79,0.02,0.13,-0.31,swipe_left
2,1774263017.7867596,0.68,-0.24,10.64,0.04,0.11,-0.28,swipe_left
2,1774263017.7934093,0.68,-0.3,10.52,0.07,0.09,-0.24,swipe_left
2,1774263017.8048213,0.62,-0.37,10.48,0.11,0.07,-0.21,swipe_left
2,1774263017.8159304,0.54,-0.4,10.51,0.14,0.06,-0.19,swipe_left
2,1774263017.8294692,0.48,-0.37,10.62,0.17,0.05,-0.18,swipe_left
2,1774263017.839612,0.46,-0.31,10.69,0.18,0.05,-0.18,swipe_left
2,1774263017.8436406,0.45,-0.25,10.79,0.17,0.06,-0.18,swipe_left
2,1774263017.8653886,0.45,-0.23,10.88,0.15,0.06,-0.18,swipe_left
2,1774263017.8749425,0.42,-0.23,10.85,0.13,0.07,-0.18,swipe_left
2,1774263017.882558,0.39,-0.22,10.84,0.1,0.09,-0.19,swipe_left
2,1774263017.8850646,0.37,-0.25,10.76,0.08,0.1,-0.21,swipe_left
2,1774263017.894719,0.41,-0.2,10.71,0.09,0.09,-0.22,swipe_left
2,1774263017.9102163,0.49,-0.1,10.7,0.1,0.07,-0.23,swipe_left
2,1774263017.9132855,0.57,-0.04,10.65,0.12,0.05,-0.21,swipe_left
2,1774263017.924702,0.59,-0.06,10.65,0.13,0.04,-0.17,swipe_left
2,1774263017.9399455,0.57,-0.03,10.63,0.13,0.04,-0.14,swipe_left
2,1774263017.9548125,0.5,-0.06,10.66,0.13,0.05,-0.13,swipe_left
2,1774263017.9583108,0.42,-0.04,10.7,0.12,0.05,-0.13,swipe_left
2,1774263017.9672654,0.43,0.02,10.72,0.13,0.04,-0.14,swipe_left
2,1774263017.9738083,0.5,0.07,10.74,0.13,0.03,-0.16,swipe_left
2,1774263017.9967477,0.53,0.17,10.82,0.12,0.01,-0.16,swipe_left
2,1774263018.0008576,0.59,0.24,10.86,0.11,0.0,-0.15,swipe_left
2,1774263018.0039256,0.64,0.25,10.88,0.09,0.0,-0.14,swipe_left
2,1774263018.0145535,0.6,0.2,10.86,0.06,0.0,-0.13,swipe_left
2,1774263018.0262074,0.61,0.17,10.88,0.03,0.01,-0.13,swipe_left
2,1774263018.0346618,0.65,0.18,10.81,0.01,0.01,-0.14,swipe_left
2,1774263018.05173,0.74,0.23,10.72,-0.0,0.01,-0.15,swipe_left
2,1774263018.0620718,0.84,0.2,10.66,-0.02,0.02,-0.14,swipe_left
2,1774263018.0668952,0.82,0.17,10.63,-0.02,0.03,-0.12,swipe_left
2,1774263018.0745945,0.74,0.09,10.6,-0.03,0.03,-0.09,swipe_left
2,1774263018.099298,0.67,0.01,10.63,-0.03,0.02,-0.09,swipe_left
2,1774263018.1038673,0.64,-0.06,10.61,-0.04,0.02,-0.09,swipe_left
2,1774263018.1069252,0.64,-0.09,10.53,-0.05,0.03,-0.09,swipe_left
2,1774263018.1119907,0.66,-0.12,10.48,-0.05,0.04,-0.1,swipe_left
2,1774263018.1246212,0.67,-0.15,10.37,-0.06,0.06,-0.1,swipe_left
2,1774263018.1349545,0.62,-0.21,10.3,-0.06,0.07,-0.1,swipe_left
2,1774263018.1434672,0.59,-0.27,10.29,-0.03,0.05,-0.08,swipe_left
3,1774263020.9811215,-0.66,0.32,10.39,-0.11,0.06,-0.1,swipe_left
3,1774263020.9821677,-0.62,0.34,10.39,-0.13,0.1,-0.17,swipe_left
3,1774263020.9868364,-0.55,0.33,10.35,-0.16,0.13,-0.21,swipe_left
3,1774263020.9965887,-0.35,0.31,10.34,-0.12,0.14,-0.14,swipe_left
3,1774263021.018464,-0.27,0.58,10.46,-0.07,0.07,0.0,swipe_left
3,1774263021.020662,-0.37,0.78,10.5,-0.09,0.02,0.08,swipe_left
3,1774263021.0249925,-0.51,0.51,10.34,-0.07,0.0,0.05,swipe_left
3,1774263021.0350277,-0.57,0.33,10.29,0.0,-0.03,0.01,swipe_left
3,1774263021.050918,-0.56,0.49,10.36,0.04,-0.06,-0.0,swipe_left
3,1774263021.053006,-0.46,0.55,10.4,0.02,-0.04,0.01,swipe_left
3,1774263021.0690005,-0.42,0.52,10.32,-0.0,-0.02,0.04,swipe_left
3,1774263021.0783434,-0.49,0.64,10.16,-0.01,-0.0,0.04,swipe_left
3,1774263021.0824957,-0.48,0.8,10.11,-0.01,0.02,-0.01,swipe_left
3,1774263021.0994976,-0.5,1.05,10.11,-0.0,0.05,-0.07,swipe_left
3,1774263021.1046517,-0.52,1.43,10.23,0.02,0.05,-0.1,swipe_left
3,1774263021.115985,-0.39,1.84,10.42,0.03,0.04,-0.09,swipe_left
3,1774263021.126688,-0.2,2.28,10.23,0.06,0.02,-0.07,swipe_left
3,1774263021.1326766,0.0,2.82,9.77,0.11,-0.0,-0.05,swipe_left
3,1774263021.1473432,0.1,3.45,9.3,0.19,0.01,-0.02,swipe_left
3,1774263021.1569312,0.26,4.17,9.17,0.31,0.03,0.02,swipe_left
3,1774263021.1624322,0.39,5.17,9.51,0.44,0.03,0.09,swipe_left
3,1774263021.1724887,0.43,6.05,9.98,0.54,0.0,0.2,swipe_left
3,1774263021.1825116,0.36,6.76,10.33,0.61,-0.04,0.32,swipe_left
3,1774263021.2059314,0.35,7.41,10.57,0.62,-0.07,0.46,swipe_left
