sample_id,timestamp,ax,ay,az,gx,gy,gz,label
1,1774253721.0876787,0.52,-5.39,10.61,0.57,-0.09,-1.45,vuot-phai
1,1774253721.0995216,0.36,-5.11,10.54,0.61,-0.08,-1.59,vuot-phai
1,1774253721.107834,0.19,-4.8,10.4,0.65,-0.07,-1.74,vuot-phai
1,1774253721.1177647,0.05,-4.33,10.28,0.68,-0.05,-1.88,vuot-phai
1,1774253721.127732,-0.05,-3.74,10.34,0.69,-0.04,-2,vuot-phai
1,1774253721.1391342,-0.38,-3.28,10.14,0.7,-0.06,-2.06,vuot-phai
1,1774253721.151849,-0.73,-2.74,9.99,0.74,-0.06,-2.13,vuot-phai
1,1774253721.1591978,-1.2,-2.1,9.85,0.77,-0.04,-2.23,vuot-phai
1,1774253721.1740036,-1.72,-1.49,9.8,0.77,-0.02,-2.33,vuot-phai
1,1774253721.177185,-2.29,-0.89,9.85,0.77,0.01,-2.43,vuot-phai
1,1774253721.1891382,-2.77,-0.28,10.05,0.75,0.01,-2.5,vuot-phai
1,1774253721.1981835,-3.13,0.33,10.17,0.72,-0.02,-2.53,vuot-phai
1,1774253721.2078059,-3.35,1.06,10.24,0.68,-0.08,-2.52,vuot-phai
1,1774253721.2218297,-3.4,1.83,10.3,0.65,-0.17,-2.45,vuot-phai
1,1774253721.2278945,-3.38,2.43,10.09,0.65,-0.23,-2.35,vuot-phai
1,1774253721.2416484,-3.23,2.79,9.82,0.67,-0.26,-2.22,vuot-phai
1,1774253721.2473316,-3.16,3.13,9.55,0.67,-0.24,-2.1,vuot-phai
1,1774253721.2576287,-2.9,3.35,9.19,0.65,-0.22,-1.98,vuot-phai
1,1774253721.2675602,-2.97,3.54,9.16,0.65,-0.16,-1.92,vuot-phai
1,1774253721.2803812,-2.93,3.86,9.19,0.57,-0.12,-1.89,vuot-phai
1,1774253721.2930999,-2.93,4.22,9.19,0.49,-0.1,-1.86,vuot-phai
1,1774253721.298094,-3.01,4.58,9.21,0.4,-0.08,-1.86,vuot-phai
1,1774253721.3094664,-2.99,4.96,9.3,0.31,-0.07,-1.81,vuot-phai
1,1774253721.3205876,-2.88,5.18,9.28,0.25,-0.07,-1.71,vuot-phai
1,1774253721.3308318,-2.85,5.2,9.33,0.22,-0.06,-1.57,vuot-phai
1,1774253721.3494782,-2.85,5.26,9.46,0.22,-0.05,-1.42,vuot-phai
1,1774253721.3508923,-2.84,5.31,9.56,0.22,-0.05,-1.29,vuot-phai
1,1774253721.3610125,-2.75,5.28,9.59,0.22,-0.06,-1.19,vuot-phai
1,1774253721.3695571,-2.57,5.24,9.53,0.21,-0.05,-1.09,vuot-phai
1,1774253721.3770735,-2.49,5.38,9.51,0.2,-0.05,-0.99,vuot-phai
1,1774253721.3883345,-2.44,5.55,9.54,0.16,-0.04,-0.88,vuot-phai
1,1774253721.400405,-2.32,5.65,9.48,0.12,-0.03,-0.75,vuot-phai
1,1774253721.4092422,-2.28,5.71,9.46,0.11,-0.02,-0.61,vuot-phai
1,1774253721.423387,-2.2,5.79,9.42,0.12,-0.01,-0.46,vuot-phai
1,1774253721.4269607,-2.07,5.82,9.29,0.13,0.02,-0.31,vuot-phai
1,1774253721.4385061,-1.89,5.75,9.23,0.13,0.05,-0.16,vuot-phai
1,1774253721.446985,-1.78,5.51,9.24,0.13,0.09,-0.02,vuot-phai
1,1774253721.4594786,-1.56,5.07,9.35,0.14,0.12,0.09,vuot-phai
1,1774253721.4740047,-1.39,4.63,9.52,0.17,0.12,0.16,vuot-phai
1,1774253721.4772441,-1.19,4.57,9.63,0.19,0.11,0.22,vuot-phai
1,1774253721.4879756,-1.23,4.61,9.75,0.16,0.09,0.24,vuot-phai
1,1774253721.4975407,-1.05,4.59,9.71,0.09,0.06,0.26,vuot-phai
1,1774253721.5085979,-0.9,4.38,9.63,0.01,0.04,0.28,vuot-phai
1,1774253721.5222046,-0.76,4.24,9.65,-0.08,0.02,0.3,vuot-phai
1,1774253721.5279179,-0.7,4.02,9.73,-0.17,-0.01,0.32,vuot-phai
1,1774253721.5379393,-0.65,3.86,9.84,-0.25,-0.01,0.33,vuot-phai
1,1774253721.547973,-0.6,3.68,10.03,-0.3,-0.02,0.34,vuot-phai
1,1774253721.5609338,-0.47,3.37,10.14,-0.33,-0.03,0.35,vuot-phai
1,1774253721.5694113,-0.35,3,10.15,-0.32,-0.05,0.39,vuot-phai
1,1774253721.5776756,-0.33,2.69,10.15,-0.29,-0.06,0.41,vuot-phai
1,1774253721.5895545,-0.36,2.47,10.17,-0.28,-0.05,0.38,vuot-phai
1,1774253721.602859,-0.33,2.27,10.21,-0.31,-0.03,0.31,vuot-phai
1,1774253721.6082425,-0.21,2.13,10.18,-0.35,0,0.22,vuot-phai
1,1774253721.618995,-0.08,2.08,10.29,-0.39,0.03,0.16,vuot-phai
1,1774253721.6314995,-0.11,2.06,10.37,-0.41,0.06,0.14,vuot-phai
1,1774253721.6379905,-0.19,1.93,10.46,-0.41,0.08,0.14,vuot-phai
1,1774253721.6508079,-0.22,1.78,10.59,-0.37,0.09,0.16,vuot-phai
1,1774253721.6569881,-0.27,1.6,10.68,-0.32,0.1,0.19,vuot-phai
1,1774253721.6680367,-0.31,1.37,10.83,-0.25,0.09,0.21,vuot-phai
1,1774253721.680253,-0.3,1.18,10.92,-0.17,0.07,0.23,vuot-phai
1,1774253721.6875746,-0.32,1.08,10.96,-0.11,0.05,0.23,vuot-phai
1,1774253721.7013571,-0.3,1,11.02,-0.07,0.03,0.2,vuot-phai
1,1774253721.7081246,-0.28,0.94,10.99,-0.06,0.01,0.15,vuot-phai
1,1774253721.7179427,-0.29,0.92,10.87,-0.08,0,0.09,vuot-phai
1,1774253721.7282796,-0.26,0.97,10.79,-0.09,0,0.02,vuot-phai
1,1774253721.7408395,-0.21,1.04,10.66,-0.09,0.01,-0.02,vuot-phai
1,1774253721.7514899,-0.22,1.1,10.63,-0.08,0.02,-0.04,vuot-phai
1,1774253721.7593071,-0.22,1.18,10.62,-0.05,0.04,-0.04,vuot-phai
1,1774253721.7695475,-0.29,1.19,10.68,-0.01,0.05,-0.04,vuot-phai
1,1774253721.7813754,-0.37,1.18,10.83,0.01,0.05,-0.03,vuot-phai
1,1774253721.7876182,-0.4,1.16,10.91,0.03,0.02,-0.03,vuot-phai
1,1774253721.8006623,-0.37,1.13,10.82,0.02,-0.01,-0.04,vuot-phai
1,1774253721.811733,-0.35,1.17,10.75,0,-0.05,-0.06,vuot-phai
1,1774253721.8192172,-0.31,1.19,10.59,-0.04,-0.08,-0.07,vuot-phai
1,1774253721.8302896,-0.26,1.3,10.37,-0.05,-0.08,-0.09,vuot-phai
1,1774253721.839092,-0.28,1.4,10.28,-0.06,-0.06,-0.11,vuot-phai
1,1774253721.849461,-0.33,1.51,10.22,-0.05,-0.03,-0.12,vuot-phai
1,1774253721.8626254,-0.31,1.57,10.23,-0.03,-0.01,-0.1,vuot-phai
1,1774253721.8672018,-0.32,1.6,10.22,0,0.01,-0.07,vuot-phai
1,1774253721.8809083,-0.35,1.66,10.21,0.02,0.02,-0.03,vuot-phai
1,1774253721.8872283,-0.37,1.66,10.21,0.04,0.03,-0.01,vuot-phai
1,1774253721.9027402,-0.42,1.68,10.21,0.05,0.04,0,vuot-phai
1,1774253721.9095476,-0.45,1.72,10.23,0.04,0.04,0.01,vuot-phai
1,1774253721.917746,-0.4,1.73,10.22,0.03,0.03,0.02,vuot-phai
1,1774253721.930434,-0.38,1.74,10.17,0.02,0.03,0.03,vuot-phai
1,1774253721.9406064,-0.4,1.73,10.15,0.01,0.02,0.04,vuot-phai
1,1774253721.9470265,-0.36,1.74,10.13,-0.02,0.03,0.04,vuot-phai
1,1774253721.9616604,-0.35,1.79,10.13,-0.04,0.03,0.04,vuot-phai
1,1774253721.9681036,-0.36,1.85,10.17,-0.06,0.03,0.02,vuot-phai
1,1774253721.9804895,-0.35,1.88,10.2,-0.08,0.02,0.01,vuot-phai
1,1774253721.9951558,-0.39,1.88,10.23,-0.1,0.02,0,vuot-phai
1,1774253722.0032341,-0.38,1.89,10.29,-0.11,0.01,0,vuot-phai
1,1774253722.0163472,-0.33,1.88,10.27,-0.12,0.01,0,vuot-phai
1,1774253722.0277543,-0.26,1.86,10.19,-0.1,0.02,0.03,vuot-phai
1,1774253722.0340328,-0.23,1.81,10.17,-0.08,0.05,0.05,vuot-phai
1,1774253722.0382679,-0.26,1.75,10.28,-0.07,0.06,0.06,vuot-phai
1,1774253722.0542305,-0.33,1.7,10.38,-0.07,0.06,0.06,vuot-phai
1,1774253722.060424,-0.37,1.72,10.47,-0.09,0.05,0.05,vuot-phai
1,1774253722.0697496,-0.39,1.74,10.43,-0.11,0.04,0.03,vuot-phai
1,1774253722.0828016,-0.36,1.74,10.38,-0.13,0.03,0.01,vuot-phai
1,1774253722.08743,-0.35,1.73,10.35,-0.14,0.03,0.01,vuot-phai
1,1774253722.099128,-0.4,1.71,10.36,-0.14,0.04,0.01,vuot-phai
1,1774253722.1080754,-0.42,1.74,10.42,-0.14,0.04,0.01,vuot-phai
1,1774253722.118207,-0.44,1.65,10.54,-0.13,0.04,0.01,vuot-phai
1,1774253722.1268759,-0.4,1.62,10.59,-0.12,0.04,0.02,vuot-phai
1,1774253722.1373847,-0.37,1.58,10.57,-0.09,0.04,0.03,vuot-phai
1,1774253722.1475358,-0.39,1.55,10.53,-0.07,0.04,0.05,vuot-phai
1,1774253722.1578152,-0.4,1.51,10.53,-0.05,0.05,0.05,vuot-phai
1,1774253722.167506,-0.45,1.52,10.54,-0.05,0.05,0.05,vuot-phai
1,1774253722.1856916,-0.46,1.49,10.58,-0.06,0.04,0.03,vuot-phai
1,1774253722.1878724,-0.49,1.5,10.59,-0.07,0.02,0.01,vuot-phai
1,1774253722.2016943,-0.51,1.53,10.56,-0.09,0,-0.01,vuot-phai
1,1774253722.20762,-0.53,1.57,10.52,-0.11,-0.01,-0.03,vuot-phai
2,1774253726.9995787,-0.5,0.27,10.5,-0.09,0.03,-0.01,vuot-phai
2,1774253727.0075173,-0.5,0.25,10.49,-0.1,0.03,-0.03,vuot-phai
2,1774253727.024415,-0.52,0.27,10.47,-0.1,0.04,-0.03,vuot-phai
2,1774253727.0323975,-0.53,0.24,10.51,-0.09,0.04,-0.03,vuot-phai
2,1774253727.0423384,-0.54,0.22,10.5,-0.08,0.05,-0.01,vuot-phai
2,1774253727.048063,-0.52,0.18,10.49,-0.05,0.06,0.01,vuot-phai
2,1774253727.0605896,-0.56,0.18,10.48,-0.03,0.07,0.02,vuot-phai
2,1774253727.0678377,-0.59,0.15,10.51,-0.02,0.07,0.03,vuot-phai
2,1774253727.084226,-0.54,0.08,10.52,-0.02,0.06,0.04,vuot-phai
2,1774253727.089281,-0.48,0.03,10.48,-0.03,0.05,0.04,vuot-phai
2,1774253727.1005032,-0.43,-0.04,10.44,-0.05,0.04,0.03,vuot-phai
2,1774253727.111359,-0.42,-0.1,10.37,-0.06,0.04,0.02,vuot-phai
2,1774253727.1174755,-0.39,-0.17,10.3,-0.06,0.04,-0.01,vuot-phai
2,1774253727.1294887,-0.37,-0.28,10.21,-0.06,0.06,-0.02,vuot-phai
2,1774253727.1382837,-0.34,-0.41,10.22,-0.05,0.08,-0.02,vuot-phai
2,1774253727.1497436,-0.31,-0.55,10.26,-0.04,0.09,-0.02,vuot-phai
2,1774253727.1580412,-0.34,-0.78,10.26,-0.04,0.1,-0.01,vuot-phai
2,1774253727.174655,-0.32,-0.94,10.35,-0.03,0.11,0,vuot-phai
2,1774253727.18223,-0.41,-1.08,10.51,-0.02,0.11,0.02,vuot-phai
2,1774253727.1873407,-0.48,-1.36,10.6,-0.04,0.1,0.07,vuot-phai
2,1774253727.2019043,-0.27,-2.09,10.63,-0.03,0.1,0.12,vuot-phai
2,1774253727.207427,-0.21,-2.95,10.61,0.02,0.13,0.16,vuot-phai
2,1774253727.2182615,-0.2,-3.64,10.85,0.12,0.17,0.14,vuot-phai
2,1774253727.2313788,-0.34,-4.26,10.86,0.2,0.24,0.06,vuot-phai
2,1774253727.239271,-0.2,-4.49,10.94,0.27,0.25,-0.07,vuot-phai
2,1774253727.2492783,-0.07,-4.81,11.01,0.3,0.25,-0.2,vuot-phai
2,1774253727.258549,0.1,-4.88,10.98,0.31,0.23,-0.32,vuot-phai
2,1774253727.2678537,0.2,-5.01,10.94,0.32,0.2,-0.41,vuot-phai
2,1774253727.279658,0.26,-5.05,10.94,0.33,0.18,-0.5,vuot-phai
2,1774253727.2906752,0.12,-5.07,10.84,0.36,0.16,-0.58,vuot-phai
2,1774253727.3032413,0.15,-5.1,10.96,0.39,0.14,-0.65,vuot-phai
2,1774253727.307836,0.09,-5.24,11.17,0.41,0.12,-0.74,vuot-phai
2,1774253727.3170586,1.05,-4.98,11.55,0.41,0.13,-0.78,vuot-phai
2,1774253727.3297334,0.98,-5.32,11.41,0.37,0.04,-0.62,vuot-phai
2,1774253727.3373961,0.53,-5.35,11.34,0.37,-0.06,-0.47,vuot-phai
2,1774253727.3508625,-0.21,-5.09,11.23,0.33,-0.18,-0.4,vuot-phai
2,1774253727.3576818,-0.76,-4.86,11.06,0.29,-0.24,-0.43,vuot-phai
2,1774253727.3740032,-1.23,-4.66,10.71,0.29,-0.24,-0.56,vuot-phai
2,1774253727.3773081,-1.6,-4.55,10.46,0.33,-0.23,-0.72,vuot-phai
2,1774253727.389372,-1.71,-4.68,10.27,0.43,-0.19,-0.86,vuot-phai
2,1774253727.3992493,-2.01,-4.39,10.28,0.62,-0.1,-1,vuot-phai
2,1774253727.4084804,-2.86,-3.79,10.54,0.74,-0.07,-1.17,vuot-phai
2,1774253727.4194007,-3.56,-3.11,10.76,0.81,-0.08,-1.42,vuot-phai
2,1774253727.4306529,-4.17,-2.43,10.92,0.84,-0.1,-1.72,vuot-phai
2,1774253727.4383845,-4.66,-1.7,11.07,0.82,-0.15,-2.04,vuot-phai
2,1774253727.447928,-5.08,-0.96,11.2,0.77,-0.22,-2.36,vuot-phai
2,1774253727.4663062,-5.27,-0.32,11.31,0.7,-0.31,-2.66,vuot-phai
2,1774253727.469446,-5.27,0.38,11.29,0.66,-0.41,-2.9,vuot-phai
2,1774253727.4823916,-5.04,1.07,11.17,0.62,-0.51,-3.04,vuot-phai
2,1774253727.490437,-4.76,1.73,10.97,0.61,-0.58,-3.08,vuot-phai
2,1774253727.4980526,-4.52,2.27,10.54,0.6,-0.64,-3.02,vuot-phai
2,1774253727.5121832,-4.45,2.94,10.17,0.62,-0.65,-2.93,vuot-phai
2,1774253727.5176005,-4.45,3.42,9.82,0.63,-0.62,-2.83,vuot-phai
2,1774253727.5281293,-4.52,3.89,9.53,0.65,-0.57,-2.75,vuot-phai
2,1774253727.5410714,-4.51,4.41,9.37,0.68,-0.52,-2.68,vuot-phai
2,1774253727.5503976,-4.39,4.86,9.33,0.73,-0.48,-2.62,vuot-phai
2,1774253727.5603886,-4.27,5.31,9.29,0.74,-0.45,-2.56,vuot-phai
2,1774253727.567973,-4.12,5.82,9.14,0.73,-0.43,-2.48,vuot-phai
2,1774253727.579234,-3.95,6.36,9.02,0.69,-0.44,-2.35,vuot-phai
2,1774253727.5921097,-3.82,6.8,8.77,0.62,-0.45,-2.19,vuot-phai
2,1774253727.5983984,-3.67,7.19,8.5,0.56,-0.43,-2.03,vuot-phai
2,1774253727.6139607,-3.47,7.55,8.18,0.52,-0.38,-1.85,vuot-phai
2,1774253727.6180081,-3.17,7.95,7.88,0.52,-0.31,-1.65,vuot-phai
2,1774253727.6278975,-2.89,8.22,7.74,0.53,-0.24,-1.44,vuot-phai
2,1774253727.6404357,-2.61,8.45,7.65,0.55,-0.16,-1.21,vuot-phai
2,1774253727.6476781,-2.36,8.53,7.67,0.55,-0.09,-0.97,vuot-phai
2,1774253727.6594663,-2.14,8.54,7.7,0.52,-0.05,-0.72,vuot-phai
2,1774253727.6680162,-1.89,8.45,7.75,0.46,-0.02,-0.5,vuot-phai
2,1774253727.6807427,-1.72,8.34,7.76,0.39,0,-0.29,vuot-phai
2,1774253727.6925597,-1.52,8.15,7.81,0.31,0.01,-0.11,vuot-phai
2,1774253727.6991522,-1.28,8.07,7.81,0.21,0.02,0.04,vuot-phai
2,1774253727.7111874,-1.01,7.9,7.74,0.14,0.05,0.16,vuot-phai
2,1774253727.71777,-0.77,7.73,7.79,0.07,0.09,0.29,vuot-phai
2,1774253727.7307277,-0.57,7.42,7.93,-0.01,0.14,0.43,vuot-phai
2,1774253727.7399714,-0.39,6.92,8.24,-0.1,0.18,0.56,vuot-phai
2,1774253727.747614,-0.28,6.33,8.55,-0.17,0.21,0.68,vuot-phai
2,1774253727.7643027,-0.23,5.68,8.84,-0.24,0.23,0.76,vuot-phai
2,1774253727.7752724,-0.29,5.06,9.18,-0.29,0.24,0.78,vuot-phai
2,1774253727.7780476,-0.42,4.51,9.59,-0.35,0.24,0.74,vuot-phai
2,1774253727.7920873,-0.57,4.01,9.92,-0.42,0.23,0.62,vuot-phai
2,1774253727.7984726,-0.58,3.55,10.15,-0.5,0.22,0.44,vuot-phai
2,1774253727.818357,-0.43,3.11,10.22,-0.57,0.21,0.26,vuot-phai
2,1774253727.8239439,-0.26,2.8,10.35,-0.62,0.2,0.11,vuot-phai
2,1774253727.8275282,-0.13,2.53,10.42,-0.65,0.2,0.02,vuot-phai
2,1774253727.8466632,-0.08,2.38,10.47,-0.65,0.2,-0.03,vuot-phai
2,1774253727.8532095,-0.1,2.37,10.49,-0.63,0.21,-0.02,vuot-phai
2,1774253727.8604288,-0.14,2.32,10.58,-0.57,0.21,0.03,vuot-phai
2,1774253727.8740263,-0.12,2.19,10.66,-0.5,0.2,0.11,vuot-phai
2,1774253727.8774579,-0.2,2.03,10.75,-0.42,0.19,0.22,vuot-phai
2,1774253727.8877642,-0.33,1.73,10.8,-0.31,0.17,0.33,vuot-phai
2,1774253727.8991246,-0.47,1.41,10.81,-0.18,0.16,0.39,vuot-phai
2,1774253727.908018,-0.54,1.27,10.89,-0.06,0.16,0.42,vuot-phai
2,1774253727.9216547,-0.6,1.22,10.92,0.01,0.15,0.41,vuot-phai
2,1774253727.9277956,-0.66,1.14,10.96,0.03,0.14,0.38,vuot-phai
2,1774253727.939359,-0.75,1.16,11.05,0.02,0.13,0.33,vuot-phai
2,1774253727.9492176,-0.83,1.14,11.07,0,0.1,0.27,vuot-phai
2,1774253727.9616032,-0.87,1.1,11,-0.02,0.08,0.2,vuot-phai
2,1774253727.9695003,-0.91,1.21,10.93,-0.02,0.06,0.14,vuot-phai
2,1774253727.9781322,-0.9,1.4,10.95,-0.02,0.05,0.09,vuot-phai
2,1774253727.9876685,-0.91,1.47,10.93,-0.03,0.04,0.07,vuot-phai
2,1774253728.0065675,-0.88,1.45,10.89,-0.02,0.02,0.09,vuot-phai
2,1774253728.0075674,-0.84,1.47,10.84,-0.01,0.01,0.12,vuot-phai
2,1774253728.0218308,-0.82,1.47,10.77,0.01,-0.01,0.15,vuot-phai
2,1774253728.0286522,-0.79,1.46,10.71,0.03,-0.01,0.17,vuot-phai
2,1774253728.0392942,-0.81,1.48,10.64,0.04,0,0.17,vuot-phai
2,1774253728.048013,-0.81,1.5,10.55,0.04,0.01,0.16,vuot-phai
2,1774253728.0582192,-0.77,1.56,10.59,0.01,0.01,0.13,vuot-phai
2,1774253728.067297,-0.78,1.56,10.6,-0.03,0.01,0.1,vuot-phai
2,1774253728.0791821,-0.8,1.58,10.6,-0.07,0,0.07,vuot-phai
2,1774253728.0892398,-0.86,1.66,10.66,-0.1,-0.02,0.03,vuot-phai
2,1774253728.1007059,-0.91,1.76,10.69,-0.13,-0.05,0.01,vuot-phai
2,1774253728.1082547,-0.83,1.78,10.6,-0.14,-0.08,-0.01,vuot-phai
2,1774253728.1227834,-0.71,1.81,10.37,-0.14,-0.09,-0.01,vuot-phai
2,1774253728.127912,-0.58,1.85,10.13,-0.13,-0.08,0,vuot-phai
2,1774253728.139178,-0.51,1.97,10.03,-0.11,-0.06,0.02,vuot-phai
2,1774253728.1528945,-0.51,2.01,10.01,-0.1,-0.03,0.04,vuot-phai
2,1774253728.1580646,-0.52,2.09,10.13,-0.1,-0.01,0.07,vuot-phai
2,1774253728.1729202,-0.61,2.13,10.24,-0.13,-0.01,0.09,vuot-phai
2,1774253728.1790667,-0.72,2.15,10.3,-0.15,-0.02,0.1,vuot-phai
2,1774253728.1892712,-0.7,2.12,10.32,-0.16,-0.03,0.1,vuot-phai
2,1774253728.2014802,-0.62,2.14,10.24,-0.18,-0.04,0.11,vuot-phai
2,1774253728.2091959,-0.64,2.11,10.23,-0.2,-0.04,0.12,vuot-phai
2,1774253728.2218478,-0.63,2.02,10.38,-0.2,-0.04,0.13,vuot-phai
2,1774253728.2317715,-0.63,1.86,10.45,-0.19,-0.05,0.13,vuot-phai
2,1774253728.2382545,-0.59,1.79,10.45,-0.18,-0.06,0.12,vuot-phai
2,1774253728.2494955,-0.54,1.76,10.35,-0.18,-0.07,0.1,vuot-phai
2,1774253728.25693,-0.48,1.72,10.3,-0.18,-0.06,0.08,vuot-phai
2,1774253728.2707992,-0.45,1.7,10.31,-0.18,-0.04,0.06,vuot-phai
2,1774253728.2797577,-0.43,1.7,10.27,-0.17,-0.03,0.05,vuot-phai
2,1774253728.2975073,-0.35,1.73,10.4,-0.16,-0.02,0.07,vuot-phai
2,1774253728.307328,-0.48,1.74,10.37,-0.14,-0.01,0.07,vuot-phai
2,1774253728.3093615,-0.5,1.76,10.35,-0.12,-0.01,0.08,vuot-phai
2,1774253728.3199558,-0.49,1.79,10.44,-0.11,-0.01,0.08,vuot-phai
2,1774253728.330453,-0.49,1.76,10.5,-0.12,-0.02,0.08,vuot-phai
2,1774253728.3413708,-0.48,1.74,10.55,-0.14,-0.04,0.08,vuot-phai
2,1774253728.3515637,-0.44,1.64,10.51,-0.15,-0.05,0.07,vuot-phai
2,1774253728.3585668,-0.42,1.58,10.42,-0.15,-0.06,0.05,vuot-phai
2,1774253728.3693771,-0.41,1.54,10.43,-0.16,-0.06,0.03,vuot-phai
2,1774253728.3804908,-0.36,1.57,10.43,-0.16,-0.07,0.01,vuot-phai
2,1774253728.3893468,-0.33,1.61,10.34,-0.16,-0.06,-0.01,vuot-phai
2,1774253728.3995686,-0.31,1.65,10.23,-0.16,-0.05,-0.02,vuot-phai
2,1774253728.4121187,-0.27,1.7,10.23,-0.15,-0.04,-0.02,vuot-phai
2,1774253728.423001,-0.29,1.7,10.24,-0.15,-0.03,-0.01,vuot-phai
2,1774253728.4300199,-0.31,1.67,10.26,-0.15,-0.02,0,vuot-phai
2,1774253728.4420922,-0.32,1.56,10.27,-0.15,-0.03,0.01,vuot-phai
2,1774253728.4510639,-0.37,1.51,10.27,-0.16,-0.03,0.01,vuot-phai
2,1774253728.4577515,-0.39,1.5,10.25,-0.16,-0.03,0,vuot-phai
2,1774253728.4737368,-0.37,1.52,10.27,-0.16,-0.02,-0.02,vuot-phai
2,1774253728.4794385,-0.33,1.53,10.26,-0.16,-0.01,-0.03,vuot-phai
2,1774253728.4894643,-0.29,1.51,10.31,-0.15,0,-0.02,vuot-phai
3,1774253732.8634608,-0.46,0.58,10.35,-0.07,0.05,0.02,vuot-phai
3,1774253732.8767438,-0.52,0.55,10.4,-0.07,0.06,0.02,vuot-phai
3,1774253732.8809004,-0.49,0.55,10.41,-0.06,0.06,0.02,vuot-phai
3,1774253732.8907876,-0.47,0.49,10.45,-0.05,0.07,0.03,vuot-phai
3,1774253732.903157,-0.49,0.45,10.45,-0.04,0.07,0.04,vuot-phai
3,1774253732.9091115,-0.51,0.52,10.44,-0.04,0.07,0.04,vuot-phai
3,1774253732.9233775,-0.55,0.54,10.48,-0.04,0.08,0.05,vuot-phai
3,1774253732.930308,-0.52,0.5,10.51,-0.04,0.08,0.06,vuot-phai
3,1774253732.940348,-0.48,0.41,10.57,-0.04,0.08,0.06,vuot-phai
3,1774253732.952954,-0.5,0.34,10.53,-0.05,0.07,0.07,vuot-phai
3,1774253732.9593315,-0.47,0.28,10.48,-0.05,0.07,0.08,vuot-phai
3,1774253732.9749384,-0.46,0.22,10.51,-0.04,0.06,0.07,vuot-phai
3,1774253732.9891431,-0.43,0.18,10.55,-0.04,0.06,0.06,vuot-phai
3,1774253732.9917905,-0.46,0.12,10.49,-0.05,0.06,0.05,vuot-phai
3,1774253732.999268,-0.47,0.06,10.46,-0.05,0.06,0.04,vuot-phai
